21三體綜合症	èrshíyīsāntǐzōnghézhèng
二十一世紀	èrshíyīshìjì
二十一世纪	èrshíyīshìjì
二世	èrshì
二手	èrshǒu
二手車	èrshǒuchē
二手车	èrshǒuchē
二手房	èrshǒufáng
二手货	èrshǒuhuò
二手貨	èrshǒuhuò
二手烟	èrshǒuyān
二手煙	èrshǒuyān
二水貨	èrshuǐhuò
二水货	èrshuǐhuò
二胎	èrtāi
二糖	èrtáng
二頭肌	èrtóujī
二头肌	èrtóujī
二维	èrwéi
二維	èrwéi
二維碼	èrwéimǎ
二维码	èrwéimǎ
二項式	èrxiàngshì
二项式	èrxiàngshì
二项式定理	èrxiàngshìdìnglǐ
二項式定理	èrxiàngshìdìnglǐ
二項式係數	èrxiàngshìxìshù
二项式系数	èrxiàngshìxìshù
貳心	èrxīn
二心	èrxīn
贰心	èrxīn
二氧化氮	èryǎnghuàdàn
二氧化硅	èryǎnghuàguī
二氧化硫	èryǎnghuàliú
二氧化锰	èryǎnghuàměng
二氧化錳	èryǎnghuàměng
二氧化钛	èryǎnghuàtài
二氧化鈦	èryǎnghuàtài
二氧化碳	èryǎnghuàtàn
二氧化碳隔離	èryǎnghuàtàngélí
二氧化碳隔离	èryǎnghuàtàngélí
二氧化物	èryǎnghuàwù
二氧化铀	èryǎnghuàyóu
二氧化鈾	èryǎnghuàyóu
二氧芑	èryǎngqǐ
二氧杂芑	èryǎngzáqǐ
二氧雜芑	èryǎngzáqǐ
二一添作五	èryītiānzuòwǔ
二元	èryuán
二元醇	èryuánchún
二元論	èryuánlùn
二元论	èryuánlùn
二月份	èryuèfèn
二者	èrzhě
二者之一	èrzhězhīyī
二正丙醚	èrzhèngbǐngmí
发暗	fā'àn
发案	fā'àn
發案	fā'àn
發暗	fā'àn
发白	fābái
發白	fābái
发榜	fābǎng
發榜	fābǎng
發包	fābāo
发报	fābào
發報	fābào
发报人	fābàorén
發報人	fābàorén
发飙	fābiāo
發飆	fābiāo
发表	fābiǎo
發表	fābiǎo
發表演講	fābiǎoyǎnjiǎng
发表演讲	fābiǎoyǎnjiǎng
发兵	fābīng
發兵	fābīng
发病	fābìng
發病	fābìng
发病率	fābìnglǜ
發病率	fābìnglǜ
发布	fābù
發佈	fābù
發布	fābù
發布會	fābùhuì
发布会	fābùhuì
發佈會	fābùhuì
发财	fācái
發財	fācái
发财致富	fācáizhìfù
發財致富	fācáizhìfù
发颤	fāchàn
發顫	fāchàn
发车	fāchē
發車	fāchē
发愁	fāchóu
發愁	fāchóu
发出	fāchū
發出	fāchū
发出指示	fāchūzhǐshì
發出指示	fāchūzhǐshì
发怵	fāchù
发憷	fāchù
發憷	fāchù
發怵	fāchù
发春	fāchun
發春	fāchun
发脆	fācuì
發脆	fācuì
发达	fādá
發達	fādá
發達地區	fādádìqū
发达地区	fādádìqū
發達國	fādáguó
发达国	fādáguó
發達國家	fādáguójiā
发达国家	fādáguójiā
发呆	fādāi
發呆	fādāi
发电	fādiàn
發電	fādiàn
發電廠	fādiànchǎng
发电厂	fādiànchǎng
發電機	fādiànjī
发电机	fādiànjī
发电量	fādiànliàng
發電量	fādiànliàng
發電站	fādiànzhàn
发电站	fādiànzhàn
发动	fādòng
發動	fādòng
发动机	fādòngjī
發動機	fādòngjī
发动力	fādònglì
發動力	fādònglì
发抖	fādǒu
發抖	fādǒu
发端	fāduān
發端	fāduān
发短信	fāduǎnxìn
發短信	fāduǎnxìn
发放	fāfàng
發放	fāfàng
发粉	fāfěn
發粉	fāfěn
发奋	fāfèn
发愤	fāfèn
發奮	fāfèn
發憤	fāfèn
發奮圖強	fāfèntúqiáng
发奋图强	fāfèntúqiáng
發憤圖強	fāfèntúqiáng
发愤图强	fāfèntúqiáng
发奋有为	fāfènyǒuwéi
發奮有為	fāfènyǒuwéi
发疯	fāfēng
發瘋	fāfēng
发福	fāfú
發福	fāfú
發嘎嘎聲	fāgāgāshēng
发嘎嘎声	fāgāgāshēng
发改委	Fāgǎiwěi
發改委	Fāgǎiwěi
发绀	fāgàn
發紺	fāgàn
發稿時	fāgǎoshí
发稿时	fāgǎoshí
发给	fāgěi
發給	fāgěi
发工资日	fāgōngzīrì
發工資日	fāgōngzīrì
发光	fāguāng
發光	fāguāng
发光二极管	fāguāng'èrjíguǎn
發光二極管	fāguāng'èrjíguǎn
发光二极体	fāguāng'èrjítǐ
發光二極體	fāguāng'èrjítǐ
发光强度	fāguāngqiángdù
發光強度	fāguāngqiángdù
发汗	fāhàn
發汗	fāhàn
发号施令	fāhàoshīlìng
發號施令	fāhàoshīlìng
發橫財	fāhèngcái
发横财	fāhèngcái
发红	fāhóng
發紅	fāhóng
发慌	fāhuāng
發慌	fāhuāng
发挥	fāhuī
發揮	fāhuī
发回	fāhuí
發回	fāhuí
发昏	fāhūn
發昏	fāhūn
发火	fāhuǒ
發火	fāhuǒ
发货	fāhuò
發貨	fāhuò
发积	fājī
發積	fājī
发急	fājí
發急	fājí
发迹	fājì
發跡	fājì
发家	fājiā
發家	fājiā
发件人	fājiànrén
發件人	fājiànrén
发奖	fājiǎng
發獎	fājiǎng
发交	fājiāo
發交	fājiāo
发酵	fājiào
醱酵	fājiào
發酵	fājiào
酦酵	fājiào
发窘	fājiǒng
發窘	fājiǒng
發酒瘋	fājiǔfēng
发酒疯	fājiǔfēng
发掘	fājué
发觉	fājué
發覺	fājué
發掘	fājué
發卡	fākǎ
发刊	fākān
發刊	fākān
發刊詞	fākāncí
发刊词	fākāncí
发棵	fākē
發棵	fākē
发狂	fākuáng
發狂	fākuáng
發牢騷	fāláosāo
发牢骚	fāláosāo
发冷	fālěng
發冷	fālěng
发愣	fālèng
發愣	fālèng
发亮	fāliàng
發亮	fāliàng
发令	fālìng
發令	fālìng
發令槍	fālìngqiāng
发令枪	fālìngqiāng
發聾振聵	fālóngzhènkuì
发聋振聩	fālóngzhènkuì
发落	fāluò
發落	fāluò
发麻	fāmá
發麻	fāmá
发毛	fāmáo
發毛	fāmáo
发霉	fāméi
發霉	fāméi
发面	fāmiàn
發麵	fāmiàn
发明	fāmíng
發明	fāmíng
發明創造	fāmíngchuàngzào
发明创造	fāmíngchuàngzào
發明家	fāmíngjiā
发明家	fāmíngjiā
發明人	fāmíngrén
发明人	fāmíngrén
發明者	fāmíngzhě
发明者	fāmíngzhě
发难	fānàn
發難	fānàn
发蔫	fāniān
發蔫	fāniān
发怒	fānù
發怒	fānù
发牌	fāpái
發牌	fāpái
发胖	fāpàng
發胖	fāpàng
发泡	fāpào
發泡	fāpào
发泡剂	fāpàojì
發泡劑	fāpàojì
发泡胶	fāpàojiāo
發泡膠	fāpàojiāo
发配	fāpèi
發配	fāpèi
发脾气	fāpíqì
發脾氣	fāpíqì
发飘	fāpiāo
發飄	fāpiāo
发票	fāpiào
發票	fāpiào
发起	fāqǐ
發起	fāqǐ
发起人	fāqǐrén
發起人	fāqǐrén
发气	fāqì
發氣	fāqì
发情	fāqíng
發情	fāqíng
发情期	fāqíngqī
發情期	fāqíngqī
发球	fāqiú
發球	fāqiú
发球区	fāqiúqū
發球區	fāqiúqū
发热	fārè
發熱	fārè
发热伴血小板减少综合征	fārèbànxuèxiǎobǎnjiǎnshǎozōnghézhēng
發熱伴血小板減少綜合徵	fārèbànxuèxiǎobǎnjiǎnshǎozōnghézhēng
发轫	fārèn
發軔	fārèn
发软	fāruǎn
發軟	fāruǎn
发散	fāsàn
發散	fāsàn
发丧	fāsāng
發喪	fāsāng
发烧	fāshāo
發燒	fāshāo
發燒友	fāshāoyǒu
发烧友	fāshāoyǒu
发射	fāshè
發射	fāshè
發射場	fāshèchǎng
发射场	fāshèchǎng
發射機	fāshèjī
发射机	fāshèjī
发射机应答器	fāshèjīyìngdáqì
發射機應答器	fāshèjīyìngdáqì
發射井	fāshèjǐng
发射井	fāshèjǐng
發射器	fāshèqì
发射器	fāshèqì
发射星云	fāshèxīngyún
發射星雲	fāshèxīngyún
发射站	fāshèzhàn
發射站	fāshèzhàn
發神經	fāshénjīng
发神经	fāshénjīng
发生	fāshēng
发声	fāshēng
發聲	fāshēng
發生	fāshēng
發聲法	fāshēngfǎ
发声法	fāshēngfǎ
發生率	fāshēnglǜ
发生率	fāshēnglǜ
发声器	fāshēngqì
發聲器	fāshēngqì
發聲器官	fāshēngqìguān
发声器官	fāshēngqìguān
發誓	fāshì
发誓	fāshì
发售	fāshòu
發售	fāshòu
发送	fāsòng
發送	fāsòng
发送功率	fāsònggōnglǜ
發送功率	fāsònggōnglǜ
发送器	fāsòngqì
發送器	fāsòngqì
发烫	fātàng
發燙	fātàng
发条	fātiáo
發條	fātiáo
发贴	fātiē
發貼	fātiē
发帖	fātiě
發帖	fātiě
发痛	fātòng
發痛	fātòng
发脱口齿	fātuōkǒuchǐ
發脫口齒	fātuōkǒuchǐ
发问	fāwèn
發問	fāwèn
发现	fāxiàn
發現	fāxiàn
發現號	Fāxiànháo
发现号	Fāxiànháo
發現物	fāxiànwù
发现物	fāxiànwù
发祥	fāxiáng
發祥	fāxiáng
發祥地	fāxiángdì
发祥地	fāxiángdì
发笑	fāxiào
發笑	fāxiào
发泄	fāxiè
發洩	fāxiè
发薪	fāxīn
發薪	fāxīn
發薪日	fāxīnrì
发薪日	fāxīnrì
发信	fāxìn
發信	fāxìn
发行	fāxíng
發行	fāxíng
發行額	fāxíng'é
发行额	fāxíng'é
发行备忘录	fāxíngbèiwànglù
發行備忘錄	fāxíngbèiwànglù
发行红利股	fāxínghónglìgǔ
發行紅利股	fāxínghónglìgǔ
發行人	fāxíngrén
发行人	fāxíngrén
发虚	fāxū
發虛	fāxū
發噓聲	fāxūshēng
发嘘声	fāxūshēng
发芽	fāyá
發芽	fāyá
发炎	fāyán
发言	fāyán
發炎	fāyán
發言	fāyán
發言權	fāyánquán
发言权	fāyánquán
發言人	fāyánrén
发言人	fāyánrén
發言中肯	fāyánzhòngkěn
发言中肯	fāyánzhòngkěn
发扬	fāyáng
發揚	fāyáng
发扬踔厉	fāyángchuōlì
發揚踔厲	fāyángchuōlì
发扬蹈厉	fāyángdǎolì
發揚蹈厲	fāyángdǎolì
发扬光大	fāyángguāngdà
發揚光大	fāyángguāngdà
发痒	fāyǎng
發癢	fāyǎng
发音	fāyīn
發音	fāyīn
發音器官	fāyīnqìguān
发音器官	fāyīnqìguān
發音體	fāyīntǐ
发音体	fāyīntǐ
發語詞	fāyǔcí
发语辞	fāyǔcí
发语词	fāyǔcí
發語辭	fāyǔcí
发育	fāyù
發育	fāyù
發育期	fāyùqī
发育期	fāyùqī
發育生物學	fāyùshēngwùxué
发育生物学	fāyùshēngwùxué
发源	fāyuán
發源	fāyuán
發源地	fāyuándì
发源地	fāyuándì
发愿	fāyuàn
發願	fāyuàn
发晕	fāyūn
發暈	fāyūn
发运	fāyùn
發運	fāyùn
发簪	fāzān
發簪	fāzān
发展	fāzhǎn
發展	fāzhǎn
发展的国家	fāzhǎndeguójiā
發展的國家	fāzhǎndeguójiā
發展核武器	fāzhǎnhéwǔqì
发展核武器	fāzhǎnhéwǔqì
发展趋势	fāzhǎnqūshì
發展趨勢	fāzhǎnqūshì
發展研究中心	fāzhǎnyánjiūzhōngxīn
发展研究中心	fāzhǎnyánjiūzhōngxīn
發展中	fāzhǎnzhōng
发展中	fāzhǎnzhōng
发展中国家	fāzhǎnzhōngguójiā
發展中國家	fāzhǎnzhōngguójiā
发胀	fāzhàng
發脹	fāzhàng
发怔	fāzhēng
發怔	fāzhēng
发直	fāzhí
發直	fāzhí
发自	fāzì
發自	fāzì
发作	fāzuò
發作	fāzuò
發作性嗜睡病	fāzuòxìngshìshuìbìng
发作性嗜睡病	fāzuòxìngshìshuìbìng
罰單	fádān
罚单	fádān
罰俸	fáfèng
罚俸	fáfèng
罚跪	fáguì
罰跪	fáguì
罚锾	fáhuán
罰鍰	fáhuán
罰金	fájīn
罚金	fájīn
罰酒	fájiǔ
罚酒	fájiǔ
伐柯	fákē
罰款	fákuǎn
罚款	fákuǎn
閥門	fámén
阀门	fámén
伐木	fámù
伐木场	fámùchǎng
伐木場	fámùchǎng
伐木工人	fámùgōngrén
罚钱	fáqián
罰錢	fáqián
罰球	fáqiú
罚球	fáqiú
乏燃料	fáránliào
乏燃料棒	fáránliàobàng
乏人照顧	fárénzhàogù
乏人照顾	fárénzhàogù
乏味	fáwèi
閥芯	fáxīn
阀芯	fáxīn
罰站	fázhàn
罚站	fázhàn
筏子	fázi
法案	fǎ'àn
法尔卡什	Fǎ'ěrkǎshí
法爾卡什	Fǎ'ěrkǎshí
法办	fǎbàn
法辦	fǎbàn
法宝	fǎbǎo
法寶	fǎbǎo
法币	fǎbì
法幣	fǎbì
法场	fǎchǎng
法場	fǎchǎng
法槌	fǎchuí
法蒂瑪	Fǎdìmǎ
法蒂玛	Fǎdìmǎ
法典	fǎdiǎn
法定	fǎdìng
法定货币	fǎdìnghuòbì
法定貨幣	fǎdìnghuòbì
法定人数	fǎdìngrénshù
法定人數	fǎdìngrénshù
法度	fǎdù
法服	fǎfú
法官	fǎguān
法規	fǎguī
法规	fǎguī
法棍	Fǎgùn
法国	Fǎguó
法國	Fǎguó
法国长棍	Fǎguóchánggùn
法國長棍	Fǎguóchánggùn
法國大革命	FǎguóDàgémìng
法国大革命	FǎguóDàgémìng
法國革命	FǎguóGémìng
法国革命	FǎguóGémìng
法国航空	FǎguóHángkōng
法國航空	FǎguóHángkōng
法国航空公司	FǎguóHángkōngGōngsī
法國航空公司	FǎguóHángkōngGōngsī
法國號	Fǎguóhào
法国号	Fǎguóhào
法国人	Fǎguórén
法國人	Fǎguórén
法海	Fǎhǎi
法航	Fǎháng
法号	fǎhào
法號	fǎhào
法赫德	Fǎhèdé
法華經	Fǎhuájīng
法华经	Fǎhuájīng
法會	fǎhuì
法会	fǎhuì
法紀	fǎjì
法纪	fǎjì
法家	Fǎjiā
法警	fǎjǐng
法军	Fǎjūn
法軍	Fǎjūn
法库	Fǎkù
法庫	Fǎkù
法庫縣	Fǎkùxiàn
法库县	Fǎkùxiàn
法拉	fǎlā
法拉第	Fǎlādì
法拉利	Fǎlālì
法拉盛	Fǎlāshèng
法蘭德斯	Fǎlándésī
法兰德斯	Fǎlándésī
法蘭克	Fǎlánkè
法兰克	Fǎlánkè
法兰克福	Fǎlánkèfú
法蘭克福	Fǎlánkèfú
法兰克福车展	Fǎlánkèfúchēzhǎn
法蘭克福車展	Fǎlánkèfúchēzhǎn
法蘭克福匯報	FǎlánkèfúHuìbào
法兰克福汇报	FǎlánkèfúHuìbào
法兰克福学派	Fǎlánkèfúxuépài
法蘭克福學派	Fǎlánkèfúxuépài
法兰克福证券交易所	FǎlánkèfúZhèngquànjiāoyìsuǒ
法蘭克福證券交易所	FǎlánkèfúZhèngquànjiāoyìsuǒ
法兰克林	Fǎlánkèlín
法蘭克林	Fǎlánkèlín
法蘭絨	fǎlánróng
法兰绒	fǎlánróng
法蘭斯	Fǎlánsī
法兰斯	Fǎlánsī
法蘭西	Fǎlánxī
法兰西	Fǎlánxī
法蘭西斯	Fǎlánxīsī
法兰西斯	Fǎlánxīsī
法蘭西斯・斐迪南	Fǎlánxīsī·Fěidínán
法兰西斯・斐迪南	Fǎlánxīsī·Fěidínán
法兰西斯・培根	Fǎlánxīsī·Péigēn
法蘭西斯・培根	Fǎlánxīsī·Péigēn
法蘭西體育場	FǎlánxīTǐyùchǎng
法兰西体育场	FǎlánxīTǐyùchǎng
法郎	fǎláng
法老	fǎlǎo
法勒斯	Fǎlèsī
法理	fǎlǐ
法力	fǎlì
法利赛人	Fǎlìsàirén
法利賽人	Fǎlìsàirén
法令	fǎlìng
法隆寺	Fǎlōngsì
法魯克	Fǎlǔkè
法鲁克	Fǎlǔkè
法輪	Fǎlún
法轮	Fǎlún
法轮常转	fǎlúnchángzhuàn
法輪常轉	fǎlúnchángzhuàn
法轮大法	FǎlúnDàfǎ
法輪大法	FǎlúnDàfǎ
法輪功	FǎlúnGōng
法轮功	FǎlúnGōng
法罗群岛	FǎluóQúndǎo
法羅群島	FǎluóQúndǎo
法律	fǎlǜ
法律約束力	fǎlǜyuēshùlì
法律约束力	fǎlǜyuēshùlì
法律责任	fǎlǜzérèn
法律責任	fǎlǜzérèn
法律制裁	fǎlǜzhìcái
法码	fǎmǎ
砝碼	fǎmǎ
砝码	fǎmǎ
法碼	fǎmǎ
法马古斯塔	Fǎmǎgǔsītǎ
法馬古斯塔	Fǎmǎgǔsītǎ
法門	fǎmén
法门	fǎmén
法名	fǎmíng
法人	fǎrén
法商	fǎshāng
法师	fǎshī
法師	fǎshī
法式	fǎshì
法事	fǎshì
法式色拉醬	Fǎshìsèlājiàng
法式色拉酱	Fǎshìsèlājiàng
法属波利尼西亚	FǎshǔBōlìníxīyà
法屬波利尼西亞	FǎshǔBōlìníxīyà
法屬圭亞那	FǎshǔGuīyànà
法属圭亚那	FǎshǔGuīyànà
法术	fǎshù
法術	fǎshù
法塔赫	Fǎtǎhè
法庭	fǎtíng
法外	fǎwài
法王	Fǎwáng
法網	fǎwǎng
法网	fǎwǎng
法網灰灰，疏而不漏	fǎwǎnghuīhuī, shū'érbùlòu
法网灰灰，疏而不漏	fǎwǎnghuīhuī, shū'érbùlòu
法网难逃	fǎwǎngnántáo
法網難逃	fǎwǎngnántáo
法文	Fǎwén
法西斯	fǎxīsī
法西斯主義	fǎxīsīzhǔyì
法西斯主义	fǎxīsīzhǔyì
法線	fǎxiàn
法线	fǎxiàn
法向力	fǎxiànglì
法向量	fǎxiàngliàng
法相宗	Fǎxiàngzōng
法新社	Fǎxīnshè
法學	fǎxué
法学	fǎxué
法学博士	fǎxuébóshì
法學博士	fǎxuébóshì
法学家	fǎxuéjiā
法學家	fǎxuéjiā
法学士	fǎxuéshì
法學士	fǎxuéshì
法學院	fǎxuéyuàn
法学院	fǎxuéyuàn
法壓壺	Fǎyāhú
法压壶	Fǎyāhú
法筵	fǎyán
法耶德	Fǎyēdé
法衣	fǎyī
法医	fǎyī
法醫	fǎyī
法医学	fǎyīxué
法醫學	fǎyīxué
法語	Fǎyǔ
法语	Fǎyǔ
法源	fǎyuán
法源寺	Fǎyuánsì
法院	fǎyuàn
法院裁決	fǎyuàncáijué
法院裁决	fǎyuàncáijué
法则	fǎzé
法則	fǎzé
法治	fǎzhì
法制	fǎzhì
法製	Fǎzhì
法制辦公室	FǎzhìBàngōngshì
法制办公室	FǎzhìBàngōngshì
法治建設	fǎzhìjiànshè
法治建设	fǎzhìjiànshè
法制日报	FǎzhìRìbào
法制日報	FǎzhìRìbào
法茲魯拉	Fǎzīlǔlā
法兹鲁拉	Fǎzīlǔlā
法子	fǎzi
髮包	fàbāo
发辫	fàbiàn
髮辮	fàbiàn
发菜	fàcài
髮菜	fàcài
发钗	fàchāi
髮釵	fàchāi
发带	fàdài
髮帶	fàdài
发髻	fàjì
髮髻	fàjì
发夹	fàjiā
髮夾	fàjiā
发胶	fàjiāo
髮膠	fàjiāo
发脚	fàjiǎo
髮腳	fàjiǎo
发卷	fàjuǎn
髮捲	fàjuǎn
发蜡	fàlà
髮蠟	fàlà
发廊	fàláng
髮廊	fàláng
珐琅	fàláng
琺瑯	fàláng
珐琅质	fàlángzhì
琺瑯質	fàlángzhì
发绺	fàliǔ
髮綹	fàliǔ
髮卡	fàqiǎ
发式	fàshì
髮式	fàshì
发丝	fàsī
髮絲	fàsī
发网	fàwǎng
髮網	fàwǎng
发屋	fàwū
髮屋	fàwū
发小	fàxiǎo
髮小	fàxiǎo
髮小兒	fàxiǎor
发小儿	fàxiǎor
发型	fàxíng
髮型	fàxíng
发型设计师	fàxíngshèjìshī
髮型設計師	fàxíngshèjìshī
发型师	fàxíngshī
髮型師	fàxíngshī
发指眦裂	fàzhǐzìliè
髮指眥裂	fàzhǐzìliè
翻案	fān'àn
翻白眼	fānbáiyǎn
帆板	fānbǎn
翻版	fānbǎn
翻版碟	fānbǎndié
番邦	fānbāng
翻倍	fānbèi
翻遍	fānbiàn
帆布	fānbù
帆布鞋	fānbùxié
番菜	fāncài
翻唱	fānchàng
翻炒	fānchǎo
翻車魚	fānchēyú
翻车鱼	fānchēyú
翻沉	fānchén
帆船	fānchuán
翻船	fānchuán
翻倒	fāndǎo
翻动	fāndòng
翻動	fāndòng
番番	fānfān
翻番	fānfān
翻覆	fānfù
翻盖	fāngài
翻蓋	fāngài
翻跟斗	fāngēndǒu
翻跟頭	fāngēntou
翻跟头	fāngēntou
翻耕	fāngēng
翻供	fāngòng
番瓜	fānguā
翻滚	fāngǔn
翻滾	fāngǔn
藩国	fānguó
藩國	fānguó
翻過	fānguò
翻过	fānguò
翻过来	fānguòlái
翻過來	fānguòlái
番號	fānhào
番号	fānhào
番红花	fānhónghuā
番紅花	fānhónghuā
翻悔	fānhuǐ
翻揀	fānjiǎn
翻拣	fānjiǎn
翻檢	fānjiǎn
翻检	fānjiǎn
翻江倒海	fānjiāngdǎohǎi
番椒	fānjiāo
翻搅	fānjiǎo
翻攪	fānjiǎo
翻筋斗	fānjīndǒu
翻舊賬	fānjiùzhàng
翻旧账	fānjiùzhàng
翻卷	fānjuǎn
翻開	fānkāi
翻开	fānkāi
翻看	fānkàn
番客	fānkè
翻空出奇	fānkōngchūqí
藩庫	fānkù
藩库	fānkù
翻來覆去	fānláifùqù
翻来覆去	fānláifùqù
翻老账	fānlǎozhàng
翻老賬	fānlǎozhàng
藩篱	fānlí
藩籬	fānlí
番荔枝	fānlìzhī
翻脸	fānliǎn
翻臉	fānliǎn
翻脸不认人	fānliǎnbùrènrén
翻臉不認人	fānliǎnbùrènrén
翻領	fānlǐng
翻领	fānlǐng
番路	Fānlù
番路鄉	Fānlùxiāng
番路乡	Fānlùxiāng
番麦	fānmài
番麥	fānmài
番木鱉鹼	fānmùbiējiǎn
番木鳖碱	fānmùbiējiǎn
番木瓜	fānmùguā
翻拍	fānpāi
翻篇兒	fānpiānr
翻篇儿	fānpiānr
翻墙	fānqiáng
翻牆	fānqiáng
番茄	fānqié
蕃茄	fānqié
番茄红素	fānqiéhóngsù
番茄紅素	fānqiéhóngsù
番茄酱	fānqiéjiàng
番茄醬	fānqiéjiàng
番茄汁	fānqiézhī
幡然	fānrán
翻然	fānrán
幡然改图	fānrángǎitú
幡然改圖	fānrángǎitú
翻然悔悟	fānránhuǐwù
帆伞	fānsǎn
帆傘	fānsǎn
翻山越岭	fānshānyuèlǐng
翻山越嶺	fānshānyuèlǐng
翻身	fānshēn
番石榴	fānshíliu
翻手為雲覆手變雨	fānshǒuwéiyúnfùshǒubiànyǔ
翻手为云覆手变雨	fānshǒuwéiyúnfùshǒubiànyǔ
番薯	fānshǔ
翻腾	fānténg
翻騰	fānténg
翻天覆地	fāntiānfùdì
翻箱倒柜	fānxiāngdǎoguì
翻箱倒櫃	fānxiāngdǎoguì
翻箱倒箧	fānxiāngdǎoqiè
翻箱倒篋	fānxiāngdǎoqiè
番泻叶	fānxièyè
番瀉葉	fānxièyè
翻新	fānxīn
翻新后	fānxīnhòu
翻新後	fānxīnhòu
翻修	fānxiū
翻譯	fānyì
翻译	fānyì
翻譯家	fānyìjiā
翻译家	fānyìjiā
翻譯者	fānyìzhě
翻译者	fānyìzhě
翻印	fānyìn
翻涌	fānyǒng
翻越	fānyuè
翻阅	fānyuè
翻閱	fānyuè
翻云覆雨	fānyúnfùyǔ
翻雲覆雨	fānyúnfùyǔ
翻造	fānzào
藩鎮	fānzhèn
藩镇	fānzhèn
翻轉	fānzhuǎn
翻转	fānzhuǎn
翻子拳	fānziquán
翻嘴	fānzuǐ
翻作	fānzuò
凡爾丁	fán'ěrdīng
凡尔丁	fán'ěrdīng
凡尔赛	Fán'ěrsài
凡爾賽	Fán'ěrsài
凡百	fánbǎi
繁本	fánběn
繁博	fánbó
繁昌	Fánchāng
繁昌縣	Fánchāngxiàn
繁昌县	Fánchāngxiàn
凡塵	fánchén
凡尘	fánchén
樊城	Fánchéng
樊城区	Fánchéngqū
樊城區	Fánchéngqū
繁多	fánduō
凡夫	fánfū
凡夫俗子	fánfūsúzǐ
繁複	fánfù
繁复	fánfù
凡高	FánGāo
繁花	fánhuā
繁华	fánhuá
繁華	fánhuá
釩鉀鈾礦石	fánjiǎyóukuàngshí
钒钾铀矿石	fánjiǎyóukuàngshí
凡间	fánjiān
凡間	fánjiān
繁简	fánjiǎn
繁簡	fánjiǎn
凡近	fánjìn
煩勞	fánláo
烦劳	fánláo
凡例	fánlì
樊籠	fánlóng
樊笼	fánlóng
煩亂	fánluàn
烦乱	fánluàn
繁缕	fánlǚ
繁縷	fánlǚ
繁忙	fánmáng
繁茂	fánmào
煩悶	fánmèn
烦闷	fánmèn
煩惱	fánnǎo
烦恼	fánnǎo
繁闹	fánnào
繁鬧	fánnào
煩擾	fánrǎo
烦扰	fánrǎo
凡人	fánrén
烦人	fánrén
煩人	fánrén
繁荣	fánróng
繁榮	fánróng
繁榮昌盛	fánróngchāngshèng
繁荣昌盛	fánróngchāngshèng
繁冗	fánrǒng
煩冗	fánrǒng
烦冗	fánrǒng
繁縟	fánrù
繁缛	fánrù
凡赛斯	Fánsàisī
凡賽斯	Fánsàisī
繁盛	fánshèng
繁峙	Fánshì
凡是	fánshì
凡事	fánshì
凡士林	fánshìlín
凡世通	Fánshìtōng
繁峙縣	Fánshìxiàn
繁峙县	Fánshìxiàn
凡俗	fánsú
煩瑣	fánsuǒ
繁瑣	fánsuǒ
繁琐	fánsuǒ
烦琐	fánsuǒ
繁體	fántǐ
繁体	fántǐ
繁体字	fántǐzì
繁體字	fántǐzì
繁文	fánwén
繁文縟節	fánwénrùjié
繁文缛节	fánwénrùjié
繁芜	fánwú
繁蕪	fánwú
蕃廡	fánwú
蕃庑	fánwú
凡响	fánxiǎng
凡響	fánxiǎng
凡心	fánxīn
烦心事	fánxīnshì
煩心事	fánxīnshì
繁星	fánxīng
繁衍	fányǎn
蕃衍	fányǎn
凡庸	fányōng
煩憂	fányōu
烦忧	fányōu
繁育	fányù
煩冤	fányuān
烦冤	fányuān
煩雜	fánzá
繁雜	fánzá
繁杂	fánzá
烦杂	fánzá
煩躁	fánzào
烦躁	fánzào
繁征博引	fánzhēngbóyǐn
繁徵博引	fánzhēngbóyǐn
繁殖	fánzhí
繁重	fánzhòng
反而	fǎn'ér
反白	fǎnbái
反敗為勝	fǎnbàiwéishèng
反败为胜	fǎnbàiwéishèng
反比	fǎnbǐ
反駁	fǎnbó
反驳	fǎnbó
反哺	fǎnbǔ
反側	fǎncè
反侧	fǎncè
反差	fǎnchā
反鏟	fǎnchǎn
反铲	fǎnchǎn
反常	fǎncháng
返程	fǎnchéng
反赤道流	fǎnchìdàoliú
反衝	fǎnchōng
反冲	fǎnchōng
反冲力	fǎnchōnglì
反衝力	fǎnchōnglì
反芻	fǎnchú
反刍	fǎnchú
反芻動物	fǎnchúdòngwù
反刍动物	fǎnchúdòngwù
反传算法	fǎnchuánsuànfǎ
反傳算法	fǎnchuánsuànfǎ
反唇相讥	fǎnchúnxiāngjī
反唇相譏	fǎnchúnxiāngjī
反弹导弹	fǎndàndǎodàn
反彈導彈	fǎndàndǎodàn
反黨	fǎndǎng
反党	fǎndǎng
反导	fǎndǎo
反導	fǎndǎo
反導彈	fǎndǎodàn
反导弹	fǎndǎodàn
反导导弹	fǎndǎodǎodàn
反導導彈	fǎndǎodǎodàn
反导系统	fǎndǎoxìtǒng
反導系統	fǎndǎoxìtǒng
反倒	fǎndào
反帝	fǎndì
返点	fǎndiǎn
返點	fǎndiǎn
反坫	fǎndiàn
反電子	fǎndiànzǐ
反电子	fǎndiànzǐ
反動	fǎndòng
反动	fǎndòng
反动分子	fǎndòngfènzǐ
反動份子	fǎndòngfènzǐ
反动派	fǎndòngpài
反動派	fǎndòngpài
反动势力	fǎndòngshìli
